entidad,fna,gna,nam,fdc,sag,longitud,latitud
,,,,,,-65.38143375,-24.80978616
,,,,,,-65.43308009,-24.77098585
,,,,,,-65.44234389,-24.85074402
,,,,,,-65.41141428,-24.78735016
,,,,,,-65.38653845,-24.81400826
,,,,,,-65.38462536,-24.81259011
,,,,,,-65.45555692,-24.78569286
,,,,,,-65.41196587,-24.7992717
,,,,,,-65.41197063,-24.79824853
,,,,,,-65.42007138,-24.78880726
,,,,,,-65.41363625,-24.80023281
,,,,,,-65.41489267,-24.78509718
,,,,,,-65.40692667,-24.78857783
,,,,,,-65.44723113,-24.81324246
,,,,,,-65.40175629,-24.73139098
,,,,,,-65.4209784,-24.80191772
,,,,,,-65.43003982,-24.78828873
,,,,,,-65.40136938,-24.81122805
,,,,,,-65.40136938,-24.81122805
,,,,,,-65.40294233,-24.80968046
,,,,,,-65.41390208,-24.78926496
,,,,,,-65.38915391,-24.7725278
,,,,,,-65.4169273,-24.80426788
,,,,,,-65.41834765,-24.78531609
,,,,,,-65.40470263,-24.77067702
,,,,,,-65.39970939,-24.73279593
,,,,,,-65.44280964,-24.84616237
,,,,,,-65.44117971,-24.8464479
,,,,,,-65.42806882,-24.80605535
,,,,,,-65.42901046,-24.77292943
,,,,,,-65.3760377,-24.81175241
,,,,,,-65.39875041,-24.7903685
,,,,,,-65.3899154,-24.81914158
,,,,,,-65.38559668,-24.81960557
,,,,,,-65.43003982,-24.78828873
,,,,,,-65.43390645,-24.78719418
,,,,,,-65.41525047,-24.78007201
,,,,,,-65.41455636,-24.7897345
,,,,,,-65.41250808,-24.78247714
,,,,,,-65.40870739,-24.78632173
,,,,,,-65.41367163,-24.78365498
,,,,,,-65.4163943,-24.80169173
,,,,,,-65.41417257,-24.782599
,,,,,,-65.40936412,-24.78607188
,,,,,,-65.40260983,-24.77767238
,,,,,,-65.40773669,-24.79364208
,,,,,,-65.40639843,-24.78870632
,,,,,,-65.47310482,-24.86192586
,,,,,,-65.403598,-24.82170745
,,,,,,-65.4263273,-24.79548397
,,,,,,-65.43138422,-24.78718228
,,,,,,-65.39124778,-24.84225504
,,,,,,-65.44203951,-24.85515078
,,,,,,-65.41176938,-24.76486644
,,,,,,-65.43109868,-24.78590927
,,,,,,-65.40960457,-24.78805942
,,,,,,-65.41726362,-24.78917608
,,,,,,-65.4159593,-24.721635
,,,,,,-65.4014154,-24.79072542
,,,,,,-65.41282254,-24.78064759
,,,,,,-65.4198943,-24.78607752
,,,,,,-65.40528604,-24.78965078
,,,,,,-65.41348635,-24.80076819
,,,,,,-65.37392705,-24.7963933
,,,,,,-65.39594033,-24.73465905
,,,,,,-65.41965942,-24.72380056
,,,,,,-65.41186594,-24.79768698
,,,,,,-65.41040025,-24.78147564
,,,,,,-65.41299856,-24.79896694
,,,,,,-65.4198943,-24.78607752
,,,,,,-65.41297683,-24.7840928
,,,,,,-65.40715848,-24.79045842
,,,,,,-65.40944552,-24.77892705
,,,,,,-65.40767865,-24.79584302
,,,,,,-65.41070952,-24.79946205
,,,,,,-66.3223555,-24.21672053
,,,,,,-66.32265345,-24.22080512
,,,,,,-66.32248213,-24.21813061
,,,,,,-65.9336,-25.8936
,,,,,,-65.92853651,-25.8924293
,,,,,,-65.9278,-25.8944
,,,,,,-64.96940469,-22.26568476
,,,,,,-65.48688453,-24.7438675
,,,,,,-65.48782576,-24.78845936
,,,,,,-65.48396151,-24.79308503
,,,,,,-65.09116064,-22.38058127
,,,,,,-62.39521427,-24.01478729
,,,,,,-62.39521427,-24.01478729
,,,,,,-64.3176,-23.1486
,,,,,,-64.3259,-23.1523
,,,,,,-64.32507364,-23.14218585
,,,,,,-64.32177458,-23.13497489
,,,,,,-64.3231,-23.1369
,,,,,,-64.32047621,-23.12874083
,,,,,,-64.3209402,-23.13298816
,,,,,,-64.3105119,-23.13467364
,,,,,,-64.32669869,-23.13126431
,,,,,,-64.3197,-23.12151929
,,,,,,-64.33197082,-23.12711221
,,,,,,-64.32374978,-23.12907526
,,,,,,-64.32520125,-23.12748103
,,,,,,-64.6865157,-23.18430295
,,,,,,-65.17193464,-22.37014909
,,,,,,-65.17517071,-22.36761735
,,,,,,-65.0182984,-22.15453182
,,,,,,-62.80130647,-22.17185481
,,,,,,-66.6734598,-24.46775045
,,,,,,-64.96308111,-22.25061554
,,,,,,-64.97110465,-22.25115806
,,,,,,-62.7133,-22.2724
,,,,,,-62.70165172,-22.28125742
,,,,,,-63.66404759,-22.01698172
,,,,,,-66.2451,-25.3321
,,,,,,-66.2451,-25.3321
,,,,,,-63.8057355,-22.51143563
,,,,,,-63.80028059,-22.51408422
,,,,,,-63.80705661,-22.51985736
,,,,,,-63.80191528,-22.51554759
,,,,,,-63.80474227,-22.5181216
,,,,,,-63.80467952,-22.52107802
,,,,,,-63.80728008,-22.54014715
,,,,,,-63.79728566,-22.52050651
,,,,,,-63.80474227,-22.5181216
,,,,,,-65.93984245,-25.07890733
,,,,,,-63.65407311,-22.47112
,,,,,,-63.47700834,-22.39718055
,,,,,,-63.50286119,-22.40452118
,,,,,,-63.50286119,-22.40452118
,,,,,,-64.40541008,-23.55441284
,,,,,,-64.39733181,-23.55624502
,,,,,,-64.39775466,-23.55883569
,,,,,,-64.39775466,-23.55883569
,,,,,,-64.48692604,-23.57337357
,,,,,,-65.4093,-24.7047
,,,,,,-65.40841484,-24.70616575
,,,,,,-65.12347393,-22.1093297
,,,,,,-65.05242908,-22.90232929
,,,,,,-63.76834577,-22.36923167
,,,,,,-63.79008849,-22.46926611
,,,,,,-63.79008849,-22.46926611
,,,,,,-60.59091409,-31.89061434
,,,,,,-60.41206331,-31.88414371
,,,,,,-58.69934602,-32.66018371
,,,,,,-58.99549745,-30.97284119
,,,,,,-60.58864189,-31.98991277
,,,,,,-60.58826356,-31.98874922
,,,,,,-58.87712486,-32.37753444
,,,,,,-58.8777459,-32.37767007
,,,,,,-58.87385191,-32.37151584
,,,,,,-58.87342718,-32.37571891
,,,,,,-58.0732618,-31.43753225
,,,,,,-58.07446105,-31.43639962
,,,,,,-59.4450856,-31.34267132
,,,,,,-59.44828528,-31.34136243
,,,,,,-59.44494214,-31.34145761
,,,,,,-59.44567382,-31.34118397
,,,,,,-59.43947276,-31.34071365
,,,,,,-59.43828065,-31.34065654
,,,,,,-59.44132298,-31.34213575
,,,,,,-59.44179468,-31.34747902
,,,,,,-58.48141403,-32.46286888
,,,,,,-58.79821265,-33.50047877
,,,,,,-60.07512148,-31.57889155
,,,,,,-57.97984164,-30.76242717
,,,,,,-57.97990707,-30.76266512
,,,,,,-57.97315454,-30.75402411
,,,,,,-57.98800732,-30.74331346
,,,,,,-57.97767032,-30.74849893
,,,,,,-57.98644389,-30.75975429
,,,,,,-57.97538842,-30.74762091
,,,,,,-57.98273863,-30.7636526
,,,,,,-58.14035773,-32.218268
,,,,,,-58.14043388,-32.21815379
,,,,,,-58.15717796,-32.22784496
,,,,,,-58.14788691,-32.21506331
,,,,,,-58.13570351,-32.21803957
,,,,,,-60.41501904,-31.76161916
,,,,,,-58.5539,-32.0616
,,,,,,-58.24047508,-32.47476832
,,,,,,-58.25279743,-32.47404483
,,,,,,-58.23465855,-32.48419775
,,,,,,-58.23059631,-32.48918422
,,,,,,-58.22907345,-32.49030852
,,,,,,-58.25221785,-32.48652041
,,,,,,-58.22774859,-32.47543613
,,,,,,-58.27395297,-32.48722473
,,,,,,-58.22950883,-32.48542336
,,,,,,-58.24471559,-32.48357727
,,,,,,-58.25099893,-32.49054402
,,,,,,-58.32399631,-32.48740257
,,,,,,-58.23980789,-32.48209117
,,,,,,-58.24035517,-32.48211497
,,,,,,-58.24071302,-32.47497057
,,,,,,-58.23418265,-32.48676756
,,,,,,-58.27963512,-32.48886656
,,,,,,-58.23582924,-32.48591096
,,,,,,-58.00670664,-31.39388579
,,,,,,-58.00910319,-31.36067683
,,,,,,-58.00734007,-31.3716176
,,,,,,-58.02061352,-31.40414133
,,,,,,-58.03008034,-31.36615629
,,,,,,-58.01809956,-31.37386393
,,,,,,-58.02718604,-31.39452436
,,,,,,-58.02501866,-31.40478579
,,,,,,-58.02049499,-31.394232
,,,,,,-58.02476205,-31.37584364
,,,,,,-58.006168,-31.39923832
,,,,,,-58.0130062,-31.40083262
,,,,,,-58.06711158,-31.35985617
,,,,,,-58.01690614,-31.39965003
,,,,,,-58.02035936,-31.3962593
,,,,,,-58.01310682,-31.38736994
,,,,,,-58.01252148,-31.38744133
,,,,,,-58.00788447,-31.3949851
,,,,,,-58.02445899,-31.40826543
,,,,,,-58.01740407,-31.39468171
,,,,,,-58.01277846,-31.38704158
,,,,,,-58.03811916,-31.38980858
,,,,,,-58.04387282,-31.37834302
,,,,,,-58.0428,-31.3662
,,,,,,-58.03942354,-31.36787038
,,,,,,-58.04190019,-31.37215003
,,,,,,-58.04299086,-31.38292824
,,,,,,-58.04597959,-31.36573582
,,,,,,-58.02975892,-31.3741804
,,,,,,-58.03586318,-31.37559274
,,,,,,-58.01835642,-31.38866456
,,,,,,-58.01604346,-31.39042843
,,,,,,-60.31715805,-32.02568704
,,,,,,-60.30375692,-32.02422129
,,,,,,-60.30487664,-32.0283345
,,,,,,-60.31336994,-32.03230194
,,,,,,-60.31291446,-32.03624252
,,,,,,-60.6383422,-32.07159217
,,,,,,-60.64177307,-32.07072924
,,,,,,-58.78003632,-30.95697733
,,,,,,-57.91822693,-30.9813943
,,,,,,-58.7864154,-30.94522724
,,,,,,-58.78543557,-30.95416381
,,,,,,-58.78385798,-30.9541995
,,,,,,-59.39487069,-32.72034872
,,,,,,-60.19224765,-32.18008391
,,,,,,-60.1960144,-32.17356531
,,,,,,-60.20232035,-32.17627821
,,,,,,-60.20370995,-32.17619255
,,,,,,-59.35702141,-32.54625585
,,,,,,-59.3136278,-33.14173607
,,,,,,-59.3111995,-33.14715661
,,,,,,-59.31648503,-33.14845767
,,,,,,-59.3129211,-33.14432016
,,,,,,-59.32795686,-33.14731465
,,,,,,-58.5161278,-33.00518597
,,,,,,-58.51100707,-32.99790056
,,,,,,-58.56302511,-33.01045961
,,,,,,-59.83442461,-31.51026832
,,,,,,-59.83495999,-31.51017314
,,,,,,-59.83331703,-31.50946049
,,,,,,-59.15816625,-33.74525078
,,,,,,-59.15668666,-33.74387126
,,,,,,-59.15728629,-33.74320739
,,,,,,-60.47122824,-32.31575022
,,,,,,-59.64575235,-30.76192461
,,,,,,-59.64266337,-30.74101509
,,,,,,-59.64264527,-30.73896544
,,,,,,-59.64257984,-30.73878103
,,,,,,-59.64266813,-30.7432268
,,,,,,-59.64221603,-30.74151359
,,,,,,-59.64221008,-30.74193594
,,,,,,-59.64271603,-30.74453262
,,,,,,-60.48581384,-32.33384415
,,,,,,-59.52866331,-32.38501227
,,,,,,-59.53252993,-32.38505986
,,,,,,-59.5299913,-32.38557595
,,,,,,-59.40009681,-32.17317138
,,,,,,-59.90239706,-31.66143557
,,,,,,-59.89776475,-31.66564126
,,,,,,-59.79110225,-32.39700996
,,,,,,-59.78954966,-32.39443419
,,,,,,-59.78590313,-32.394803
,,,,,,-59.79686449,-32.38952154
,,,,,,-59.78905097,-32.39899086
,,,,,,-59.78678572,-32.39915266
,,,,,,-59.78635285,-32.39748585
,,,,,,-59.78574828,-32.39975228
,,,,,,-60.51759361,-31.82263794
,,,,,,-58.47538591,-33.01666193
,,,,,,-60.44732849,-32.05544283
,,,,,,-59.14364878,-32.29945016
,,,,,,-60.44205661,-31.78437758
,,,,,,-60.41569724,-31.76809662
,,,,,,-58.30551309,-30.34451352
,,,,,,-58.43365867,-32.44567176
,,,,,,-58.78312204,-32.17425786
,,,,,,-58.78116137,-32.17461954
,,,,,,-60.126432,-31.95490307
,,,,,,-58.30515987,-32.57882914
,,,,,,-58.88971321,-32.69045191
,,,,,,-58.88941816,-32.6882057
,,,,,,-58.88989405,-32.68772981
,,,,,,-59.0342953,-31.85960445
,,,,,,-57.913532,-30.79566449
,,,,,,-57.91395078,-30.79404646
,,,,,,-58.40037677,-32.16331741
,,,,,,-58.39858516,-32.16751803
,,,,,,-58.40090063,-32.16956105
,,,,,,-58.39867696,-32.15769468
,,,,,,-60.46186124,-32.07273882
,,,,,,-60.4646119,-32.07003575
,,,,,,-60.37256387,-31.65686424
,,,,,,-58.01080138,-31.32445992
,,,,,,-59.02350507,-31.86923857
,,,,,,-59.03230344,-31.86826424
,,,,,,-59.03264609,-31.86874014
,,,,,,-59.0272712,-31.86650877
,,,,,,-59.03089073,-31.87211334
,,,,,,-59.02609605,-31.8575268
,,,,,,-59.02494884,-31.86741296
,,,,,,-60.15162104,-32.623599
,,,,,,-60.17653475,-32.59808297
,,,,,,-60.14826306,-32.62623425
,,,,,,-60.15937614,-32.62309123
,,,,,,-60.15429555,-32.62145986
,,,,,,-59.78817489,-30.93692743
,,,,,,-59.79593807,-30.94698021
,,,,,,-59.79593807,-30.94698021
,,,,,,-59.77432812,-30.95300244
,,,,,,-59.78151152,-30.95325372
,,,,,,-58.5108948,-31.61855216
,,,,,,-58.5087804,-31.62855091
,,,,,,-58.74552235,-30.38140826
,,,,,,-58.74552235,-30.38140826
,,,,,,-58.74783006,-30.38479493
,,,,,,-58.21775053,-32.21366143
,,,,,,-58.2171985,-32.21347107
,,,,,,-58.21959962,-32.21380482
,,,,,,-58.22107107,-32.21034834
,,,,,,-60.4995896,-31.76552235
,,,,,,-60.49971334,-31.7609345
,,,,,,-60.53413375,-31.72963732
,,,,,,-60.51314264,-31.74566068
,,,,,,-60.51150338,-31.7415948
,,,,,,-60.51150338,-31.7415948
,,,,,,-60.52772229,-31.73369205
,,,,,,-60.52772229,-31.73369205
,,,,,,-60.53481321,-31.72197201
,,,,,,-60.4978439,-31.75432116
,,,,,,-60.51696662,-31.74078579
,,,,,,-60.52891634,-31.73704965
,,,,,,-60.52511378,-31.73301985
,,,,,,-60.5108561,-31.75338673
,,,,,,-60.52491866,-31.77348685
,,,,,,-60.47825342,-31.73637433
,,,,,,-60.47825342,-31.73637433
,,,,,,-60.50019518,-31.76127952
,,,,,,-60.52679768,-31.73586093
,,,,,,-60.53162185,-31.74081221
,,,,,,-60.54098547,-31.74326218
,,,,,,-60.53978622,-31.74277677
,,,,,,-60.53978622,-31.74277677
,,,,,,-60.53065698,-31.72895203
,,,,,,-60.53508923,-31.72155322
,,,,,,-60.53244634,-31.72927564
,,,,,,-60.53349555,-31.72881421
,,,,,,-60.50307395,-31.7543283
,,,,,,-60.52812918,-31.73147677
,,,,,,-60.5277,-31.7287
,,,,,,-60.51751866,-31.74450726
,,,,,,-60.51780419,-31.74444064
,,,,,,-60.51715698,-31.7447928
,,,,,,-60.51913112,-31.72160826
,,,,,,-60.5183943,-31.74220156
,,,,,,-60.49351328,-31.75340745
,,,,,,-60.53165748,-31.73684264
,,,,,,-60.50771384,-31.727966
,,,,,,-60.53087921,-31.72415773
,,,,,,-60.48921215,-31.74819305
,,,,,,-60.49714634,-31.73375216
,,,,,,-60.52645291,-31.760602
,,,,,,-60.52363782,-31.73500532
,,,,,,-60.52880213,-31.73715435
,,,,,,-60.52864984,-31.73721146
,,,,,,-60.52000282,-31.74171615
,,,,,,-60.46828084,-31.75986662
,,,,,,-60.46823325,-31.75957157
,,,,,,-60.50340683,-31.75847126
,,,,,,-60.503502,-31.75883413
,,,,,,-60.52646863,-31.72902718
,,,,,,-60.53831703,-31.721032
,,,,,,-60.53049518,-31.72787057
,,,,,,-60.54903287,-31.73692079
,,,,,,-60.50756281,-31.74559762
,,,,,,-60.55563857,-31.74386543
,,,,,,-60.48556637,-31.75152974
,,,,,,-60.52865623,-31.73297821
,,,,,,-60.48981478,-31.76509405
,,,,,,-60.54204214,-31.72731183
,,,,,,-60.52593394,-31.73614646
,,,,,,-60.52781572,-31.73881384
,,,,,,-60.54509443,-31.72465892
,,,,,,-60.52632016,-31.73071415
,,,,,,-60.51456882,-31.72238153
,,,,,,-60.51454026,-31.72201747
,,,,,,-60.52512548,-31.72404803
,,,,,,-60.5279,-31.7286
,,,,,,-60.53141365,-31.72828103
,,,,,,-60.5299417,-31.72474308
,,,,,,-60.53024151,-31.72545692
,,,,,,-59.00017646,-33.03197203
,,,,,,-58.9996847,-33.03588558
,,,,,,-58.51655241,-33.01231496
,,,,,,-58.51693907,-33.01280275
,,,,,,-58.51705804,-33.01307044
,,,,,,-58.5106,-33.0116
,,,,,,-58.51222667,-33.01167652
,,,,,,-58.51619987,-33.016769
,,,,,,-58.51608597,-33.00671785
,,,,,,-58.51577069,-33.00669405
,,,,,,-58.52386093,-33.01105435
,,,,,,-58.50832405,-33.01675016
,,,,,,-58.50861553,-33.01675611
,,,,,,-58.50942154,-33.00981046
,,,,,,-58.5217943,-33.00793519
,,,,,,-58.52411759,-32.99262348
,,,,,,-58.53141002,-33.00929574
,,,,,,-58.53569455,-33.01231716
,,,,,,-58.52290971,-33.00306807
,,,,,,-58.82994972,-28.8399645
,,,,,,-59.0557,-28.9029
,,,,,,-56.54575028,-29.09048553
,,,,,,-56.54896669,-29.0996382
,,,,,,-56.55485692,-29.09660006
,,,,,,-56.54907176,-29.09441453
,,,,,,-56.54575028,-29.09048553
,,,,,,-56.55175755,-29.0951928
,,,,,,-58.6177,-28.3335
,,,,,,-58.888,-28.7458
,,,,,,-56.6666,-29.1753
,,,,,,-58.1897,-29.6131
,,,,,,-59.04357577,-28.51206637
,,,,,,-59.04376738,-28.50709086
,,,,,,-59.04629912,-28.50819493
,,,,,,-59.04492298,-28.51103757
,,,,,,-59.03456569,-28.50137539
,,,,,,-57.53115241,-27.5540598
,,,,,,-57.52769775,-27.55053087
,,,,,,-57.4052,-29.902
,,,,,,-59.2969,-29.3929
,,,,,,-59.3493,-29.7045
,,,,,,-58.7501,-27.5334
,,,,,,-59.1648,-29.2371
,,,,,,-59.0086,-30.1774
,,,,,,-59.0605521,-30.18979775
,,,,,,-59.0086,-30.1774
,,,,,,-59.0605521,-30.18979775
,,,,,,-58.29920933,-29.98147138
,,,,,,-58.7687,-28.5205
,,,,,,-58.57344759,-28.9615315
,,,,,,-59.31571897,-29.32556656
,,,,,,-58.9481,-28.3809
,,,,,,-58.8849,-28.3809
,,,,,,-58.9129,-28.4077
,,,,,,-59.16885016,-29.12147138
,,,,,,-57.68583344,-28.03816205
,,,,,,-59.0926,-28.809
,,,,,,-58.8236,-28.1291
,,,,,,-59.101,-29.0855
,,,,,,-59.101,-29.0855
,,,,,,-57.976,-27.9047
,,,,,,-55.8270762,-27.91645016
,,,,,,-55.82467777,-27.91390188
,,,,,,-58.5759,-28.2229
,,,,,,-58.94987796,-28.65939299
,,,,,,-59.1663,-29.0958
,,,,,,-57.4336,-27.9023
,,,,,,-59.0917,-28.9147
,,,,,,-55.8324,-28.0576
,,,,,,-58.8091,-29.8481
,,,,,,-57.89168035,-28.39169608
,,,,,,-59.3663,-30.2604
,,,,,,-59.3663,-30.2604
,,,,,,-58.93125251,-28.81310691
,,,,,,-58.06451053,-29.78669839
,,,,,,-58.06293463,-29.78838384
,,,,,,-58.06272395,-29.78777708
,,,,,,-58.05705792,-29.79342249
,,,,,,-58.05787187,-29.78952415
,,,,,,-58.9884,-28.7596
,,,,,,-58.9884,-28.7596
,,,,,,-58.98121181,-28.78069157
,,,,,,-58.7691157,-27.69986121
,,,,,,-58.76195828,-27.70149828
,,,,,,-57.8569,-27.822
,,,,,,-58.80411522,-27.95642836
,,,,,,-58.80740194,-27.95197476
,,,,,,-58.81363613,-27.95695974
,,,,,,-58.81363613,-27.95695974
,,,,,,-58.81363613,-27.95695974
,,,,,,-58.3694,-27.3657
,,,,,,-58.4109,-27.3678
,,,,,,-59.53205529,-30.01780038
,,,,,,-59.53146994,-30.01859512
,,,,,,-59.52333325,-30.02243337
,,,,,,-59.52723118,-30.01454502
,,,,,,-59.52424051,-30.01362379
,,,,,,-58.4539,-27.4662
,,,,,,-58.08540369,-28.24848215
,,,,,,-58.77885623,-27.84327232
,,,,,,-55.6515,-28.1732
,,,,,,-56.82926431,-29.37022135
,,,,,,-59.54935016,-30.29936418
,,,,,,-59.54935016,-30.29936418
,,,,,,-58.1846,-27.2993
,,,,,,-58.2594,-27.5663
,,,,,,-57.94565009,-28.1795072
,,,,,,-59.53167858,-30.11298591
,,,,,,-56.6352144,-29.15459286
,,,,,,-57.34002849,-27.42922843
,,,,,,-58.24097858,-27.27137639
,,,,,,-58.24257996,-27.26819368
,,,,,,-58.24475003,-27.26935009
,,,,,,-58.24332949,-27.26814371
,,,,,,-58.24097858,-27.27137639
,,,,,,-58.25624289,-27.27344302
,,,,,,-56.66687902,-27.56757827
,,,,,,-59.3035,-30.1913
,,,,,,-56.69977057,-27.58823319
,,,,,,-59.4569,-29.6086
,,,,,,-58.51236813,-27.3714283
,,,,,,-58.50990964,-27.37052373
,,,,,,-58.51236813,-27.3714283
,,,,,,-58.51162573,-27.37133312
,,,,,,-59.4907722,-29.97368528
,,,,,,-59.3904,-29.508
,,,,,,-59.3166,-29.4986
,,,,,,-58.76649011,-28.13150113
,,,,,,-59.43874721,-29.52830964
,,,,,,-57.79524759,-27.87204771
,,,,,,-56.9777,-29.506
,,,,,,-58.31925416,-28.37555366
,,,,,,-57.9206,-30.2719
,,,,,,-57.5591,-27.7103
,,,,,,-57.6537,-27.3726
,,,,,,-56.8175,-29.47
,,,,,,-58.78736662,-30.08915661
,,,,,,-56.02452793,-28.04639731
,,,,,,-56.02452793,-28.04639731
,,,,,,-56.02787087,-28.08923206
,,,,,,-56.02787087,-28.08923206
,,,,,,-56.02495147,-28.05595798
,,,,,,-56.01951315,-28.05524258
,,,,,,-56.01839906,-28.05228422
,,,,,,-56.01805711,-28.06606568
,,,,,,-56.01872793,-28.05477858
,,,,,,-58.58034083,-27.32096925
,,,,,,-58.6181,-27.3985
,,,,,,-58.6181,-27.3985
,,,,,,-58.57210313,-27.32302511
,,,,,,-58.5724315,-27.3225968
,,,,,,-58.57210313,-27.32302511
,,,,,,-57.08482855,-29.71305723
,,,,,,-57.08672887,-29.71935742
,,,,,,-57.09050507,-29.71969292
,,,,,,-57.11867852,-29.71112868
,,,,,,-57.10600031,-29.71867145
,,,,,,-57.09557157,-29.7115134
,,,,,,-57.08634953,-29.71408547
,,,,,,-57.09049342,-29.70769405
,,,,,,-57.09029355,-29.70754415
,,,,,,-57.08976531,-29.70865059
,,,,,,-57.09015078,-29.70817946
,,,,,,-57.09015078,-29.70817946
,,,,,,-57.08774151,-29.71418541
,,,,,,-57.08774151,-29.71418541
,,,,,,-57.08774151,-29.71418541
,,,,,,-58.60250701,-29.3357928
,,,,,,-58.6070082,-29.3386856
,,,,,,-56.04332185,-28.54252141
,,,,,,-56.03958009,-28.54861346
,,,,,,-56.04348829,-28.55198522
,,,,,,-56.04806049,-28.55926318
,,,,,,-56.03078084,-28.54796575
,,,,,,-56.04388209,-28.54695986
,,,,,,-59.09966175,-28.98703889
,,,,,,-57.59185391,-27.99037533
,,,,,,-57.5879278,-27.9929737
,,,,,,-57.59206193,-27.998533
,,,,,,-57.59206193,-27.998533
,,,,,,-58.54636205,-27.50389975
,,,,,,-58.55375454,-27.51257464
,,,,,,-58.55375454,-27.51257464
,,,,,,-58.6210186,-28.2569608
,,,,,,-58.62280319,-28.25505723
,,,,,,-58.61848435,-28.25421171
,,,,,,-58.62366205,-28.24958604
,,,,,,-58.62366205,-28.24958604
,,,,,,-58.62641046,-28.2547717
,,,,,,-58.62804771,-28.25692868
,,,,,,-58.65801208,-28.26357101
,,,,,,-58.65801208,-28.26357101
,,,,,,-58.65801208,-28.26357101
,,,,,,-57.65465748,-30.2480856
,,,,,,-57.65465748,-30.2480856
,,,,,,-57.65465748,-30.2480856
,,,,,,-57.64252849,-30.24744296
,,,,,,-57.62796068,-30.25309167
,,,,,,-57.62851808,-30.24901846
,,,,,,-57.64356568,-30.24064271
,,,,,,-57.64352893,-30.26055535
,,,,,,-57.63127395,-30.26000595
,,,,,,-57.63603807,-30.25347132
,,,,,,-57.62786074,-30.25135466
,,,,,,-58.07358391,-29.1838623
,,,,,,-58.07800927,-29.18820977
,,,,,,-58.0439,-29.189
,,,,,,-58.07217069,-29.18633769
,,,,,,-58.08183375,-29.16624258
,,,,,,-59.25797746,-29.15719443
,,,,,,-59.25826418,-29.14463732
,,,,,,-59.26175723,-29.1436665
,,,,,,-59.27386957,-29.14824746
,,,,,,-59.26458579,-29.1453665
,,,,,,-59.26827044,-29.14415091
,,,,,,-59.26496218,-29.15322855
,,,,,,-59.26217883,-29.14498522
,,,,,,-59.25977038,-29.14433037
,,,,,,-58.77873131,-27.52039643
,,,,,,-58.82094277,-27.48815698
,,,,,,-58.83700207,-27.46395673
,,,,,,-58.83724477,-27.46434934
,,,,,,-58.84266756,-27.46382943
,,,,,,-58.84240582,-27.46356769
,,,,,,-58.83172811,-27.46639424
,,,,,,-58.83935078,-27.46642492
,,,,,,-58.84428741,-27.47746255
,,,,,,-58.79249668,-27.52650294
,,,,,,-58.81061371,-27.47926562
,,,,,,-58.80742524,-27.48045535
,,,,,,-58.8302087,-27.48103375
,,,,,,-58.84345016,-27.47012348
,,,,,,-58.84799017,-27.47133225
,,,,,,-58.85183538,-27.46819136
,,,,,,-58.81720482,-27.47740012
,,,,,,-58.83659831,-27.4624
,,,,,,-58.84460144,-27.4800216
,,,,,,-58.79959436,-27.48932179
,,,,,,-58.78434283,-27.4845856
,,,,,,-58.8302087,-27.48103375
,,,,,,-58.8302087,-27.48103375
,,,,,,-58.78454803,-27.46506068
,,,,,,-58.77940839,-27.46258604
,,,,,,-58.81119029,-27.50394371
,,,,,,-58.82375723,-27.46517664
,,,,,,-58.84774233,-27.47820902
,,,,,,-58.83566055,-27.4708958
,,,,,,-58.8341377,-27.47078159
,,,,,,-58.82653619,-27.47217464
,,,,,,-58.82389975,-27.47200332
,,,,,,-58.83282386,-27.46445736
,,,,,,-58.83280921,-27.46705398
,,,,,,-58.81317082,-27.47026606
,,,,,,-58.83100927,-27.48707871
,,,,,,-58.81229812,-27.46480607
,,,,,,-58.83471778,-27.46334283
,,,,,,-58.83819017,-27.46278547
,,,,,,-58.83716224,-27.46232148
,,,,,,-58.82614909,-27.47927746
,,,,,,-58.8029851,-27.48972868
,,,,,,-58.80369893,-27.48935034
,,,,,,-58.83605999,-27.46778835
,,,,,,-58.83713074,-27.46771697
,,,,,,-58.83162098,-27.46929286
,,,,,,-58.83180657,-27.46974258
,,,,,,-58.83286306,-27.46916437
,,,,,,-58.82382837,-27.47002837
,,,,,,-58.84007176,-27.46814527
,,,,,,-58.83781603,-27.46905185
,,,,,,-58.83778748,-27.46888766
,,,,,,-58.81397452,-27.4846928
,,,,,,-58.81525942,-27.48406462
,,,,,,-58.85019242,-27.47554884
,,,,,,-58.84467289,-27.47586475
,,,,,,-58.80006456,-27.46957639
,,,,,,-58.84774233,-27.47820902
,,,,,,-58.83009443,-27.46280589
,,,,,,-58.83254289,-27.46169944
,,,,,,-58.8313283,-27.47124922
,,,,,,-58.78068979,-27.47478597
,,,,,,-58.83631503,-27.46616362
,,,,,,-54.54775241,-27.11301446
,,,,,,-55.44490457,-27.29625873
,,,,,,-55.5913,-28.0731
,,,,,,-54.79634185,-26.67170643
,,,,,,-54.73450225,-26.66202085
,,,,,,-54.0392774,-25.66967182
,,,,,,-54.0387,-25.7868
,,,,,,-54.95448898,-27.48502185
,,,,,,-54.34407422,-27.37688551
,,,,,,-54.80210908,-27.34052412
,,,,,,-54.0607,-26.708
,,,,,,-55.4451678,-27.93250653
,,,,,,-55.05456218,-26.9672278
,,,,,,-54.724,-27.1292
,,,,,,-54.54679987,-27.26306443
,,,,,,-55.73150129,-27.63288893
,,,,,,-54.32130459,-26.75866391
,,,,,,-55.3775,-27.1064
,,,,,,-54.0587072,-26.57065009
