"Código de radio.","Población total (en hogares familiares).","Población de 0 a 17 años.","Población de 0 a 3 años.","Población de 4 a 5 años.","Población de 6 a 12 años.","Población de 13 a 17 años.","Población de 18 años y más.","Población de 18 a 29 años.","Población de 30 a 54 años.","Población de 55 a 69 años.","Población de 70 años y más.","Total de mujeres (en hogares familiares).","Mujeres de 0 a 17 años.","Mujeres de 0 a 3 años.","Mujeres de 4 a 5 años.","Mujeres de 6 a 12 años.","Mujeres de 13 a 17 años.","Mujeres de 18 años y más.","Mujeres de 18 a 29 años.","Mujeres de 30 a 54 años.","Mujeres de 55 a 69 años.","Mujeres de 70 años y más.","Total de varones (en hogares familiares).","Varones de 0 a 17 años.","Varones de 0 a 3 años.","Varones de 4 a 5 años.","Varones de 6 a 12 años.","Varones de 13 a 17 años.","Varones de 18 años y más.","Varones de 18 a 29 años.","Varones de 30 a 54 años.","Varones de 55 a 69 años.","Varones de 70 años y más.","Población de 18 y más con primaria incompleta o menos","Población de 18 y más con primaria completa","Población de 18 y más con secundaria completa","Población de 18 y más con primaria completa sin secundario completo","Población de 18 y más con secundaria completa sin superior completo","Población de 18 y más con terciario completo","Población de 18 y más con universitario completo o más","Niños de 4 y 5 años que asisten a jardín","Población de 6 a 12 que asiste","Población de 13 a 17 sin secundaria completa que asiste","Población de 13 a 17 sin secundaria completa","Población de 18 a 29 sin secundaria completa que asiste","Población de 18 a 29 sin secundaria completa","Población de 14 a 25 años sin secundario completo o más que asiste","Población de 14 a 25 años sin secundario completo","Población de 14 a 25 años","Código de provincia","Nombre de provincia","Código de departamentos/comuna","Nombre de departamentos/comuna","Código de radio","Población total","Total de hogares","Latitud del centroide","Longitud del centroide","Superficie en km2","Geometría en WKT"
"066232104",834,346,67,40,140,99,488,37,358,71,22,430,183,36,23,61,63,247,16,190,34,7,404,163,31,17,79,36,241,21,168,37,15,4,481,453,28,144,62,247,40,140,97,98,5,5,76,77,95,"06","Buenos Aires","06623","Pergamino","066232104",834,239,-33.923367,-60.58612,1.1906425212998,"POLYGON((-60.576763 -33.918643,-60.576725 -33.918901,-60.576400 -33.918724,-60.576188 -33.918887,-60.577800 -33.920302,-60.590249 -33.931290,-60.590877 -33.930798,-60.593604 -33.928711,-60.594432 -33.928117,-60.594771 -33.927885,-60.591604 -33.923521,-60.590447 -33.921980,-60.589505 -33.920719,-60.588965 -33.920091,-60.588362 -33.919374,-60.587944 -33.918895,-60.587650 -33.918568,-60.587072 -33.917848,-60.587049 -33.917810,-60.585012 -33.919364,-60.584340 -33.919870,-60.583673 -33.919267,-60.583345 -33.918956,-60.583011 -33.918659,-60.579983 -33.915910,-60.579124 -33.916573,-60.578270 -33.917253,-60.578043 -33.917438,-60.577831 -33.917602,-60.576793 -33.918434,-60.576763 -33.918643))"
"066232103",17,5,1,0,3,1,12,3,4,3,2,7,1,0,0,1,0,6,1,3,1,1,10,4,1,0,2,1,6,2,1,2,1,2,10,6,4,3,0,3,0,3,1,1,0,2,1,3,3,"06","Buenos Aires","06623","Pergamino","066232103",17,5,-33.925491,-60.595065,0.42945389094703,"POLYGON((-60.591134 -33.919562,-60.589505 -33.920719,-60.590447 -33.921980,-60.591604 -33.923521,-60.594771 -33.927885,-60.594744 -33.927903,-60.596092 -33.930975,-60.596163 -33.930917,-60.596280 -33.931141,-60.600461 -33.927972,-60.591242 -33.919619,-60.591212 -33.919641,-60.591134 -33.919562))"
"066232305",88,33,4,1,12,16,55,12,30,9,4,41,17,2,1,5,9,24,6,14,4,0,47,16,2,0,7,7,31,6,16,5,4,9,38,11,27,7,3,1,1,12,16,16,2,4,16,17,22,"06","Buenos Aires","06623","Pergamino","066232305",88,25,-33.966951,-60.40699,110.68275398776,"POLYGON((-60.471484 -33.914071,-60.465402 -33.915144,-60.465494 -33.914423,-60.459443 -33.915474,-60.459456 -33.914275,-60.456961 -33.914762,-60.454132 -33.915167,-60.434480 -33.918954,-60.406270 -33.923611,-60.393070 -33.925680,-60.393229 -33.926977,-60.386003 -33.928153,-60.385712 -33.927158,-60.385718 -33.927102,-60.372340 -33.929037,-60.347440 -33.933186,-60.347435 -33.933222,-60.344810 -33.972993,-60.343397 -34.008990,-60.345528 -34.010870,-60.347710 -34.012474,-60.348707 -34.014086,-60.350351 -34.014184,-60.353100 -34.014859,-60.355749 -34.016462,-60.359625 -34.017986,-60.361286 -34.018885,-60.363786 -34.018915,-60.366149 -34.019298,-60.368508 -34.019334,-60.370683 -34.020271,-60.375458 -34.021278,-60.378196 -34.021507,-60.382538 -34.020077,-60.384049 -34.020074,-60.385366 -34.019397,-60.386072 -34.018529,-60.387481 -34.018252,-60.388809 -34.018564,-60.389422 -34.018484,-60.390922 -34.016474,-60.391909 -34.015840,-60.394976 -34.014927,-60.397330 -34.013897,-60.400400 -34.014122,-60.401581 -34.013960,-60.402237 -34.012937,-60.403230 -34.012461,-60.404930 -34.012574,-60.405917 -34.011746,-60.407897 -34.011580,-60.409120 -34.010399,-60.410491 -34.010434,-60.411809 -34.010233,-60.413743 -34.009165,-60.415847 -34.008806,-60.416873 -34.008403,-60.418010 -34.006835,-60.419949 -34.006725,-60.421093 -34.006170,-60.422848 -34.006065,-60.424476 -34.004794,-60.426046 -34.003884,-60.429666 -34.003014,-60.431661 -34.002659,-60.435892 -34.002037,-60.437704 -34.000922,-60.438953 -34.000542,-60.441821 -34.001415,-60.444361 -34.001903,-60.448176 -34.001941,-60.453073 -34.001618,-60.455073 -34.001970,-60.456943 -34.001555,-60.458700 -34.002152,-60.460636 -34.001794,-60.463235 -34.001335,-60.465833 -34.001173,-60.466675 -33.999857,-60.467508 -33.998850,-60.468276 -33.977646,-60.469352 -33.956334,-60.470616 -33.931436,-60.472255 -33.913935,-60.471484 -33.914071))"
"066232703",43,18,3,0,10,5,25,5,12,6,2,22,9,2,0,6,1,13,2,7,3,1,21,9,1,0,4,4,12,3,5,3,1,5,20,4,16,3,1,0,0,10,3,5,1,3,4,7,9,"06","Buenos Aires","06623","Pergamino","066232703",43,10,-33.982248,-60.684943,38.701756298099,"POLYGON((-60.646783 -33.966035,-60.643678 -33.968478,-60.638479 -33.963629,-60.642420 -33.971820,-60.645086 -33.979511,-60.646300 -33.988339,-60.652798 -33.983150,-60.675661 -34.002132,-60.702993 -34.026812,-60.725055 -34.009325,-60.741226 -33.996063,-60.741826 -33.995598,-60.736340 -33.993817,-60.727961 -34.000580,-60.719261 -33.992871,-60.722605 -33.990156,-60.723124 -33.989714,-60.713533 -33.986282,-60.716995 -33.983523,-60.688304 -33.958163,-60.654282 -33.928113,-60.645678 -33.935227,-60.664443 -33.952137,-60.646783 -33.966035))"
"066232306",459,128,23,17,58,30,331,87,127,63,54,242,67,11,12,28,16,175,49,68,27,31,217,61,12,5,30,14,156,38,59,36,23,57,267,94,173,74,17,3,15,57,26,30,4,41,23,45,74,"06","Buenos Aires","06623","Pergamino","066232306",459,160,-33.921813,-60.384128,0.29099978975611,"POLYGON((-60.384385 -33.919655,-60.382975 -33.920591,-60.382099 -33.919801,-60.381205 -33.920470,-60.380729 -33.919972,-60.379749 -33.920672,-60.380306 -33.921136,-60.381173 -33.921939,-60.381513 -33.922292,-60.382005 -33.922745,-60.382903 -33.923528,-60.383739 -33.924323,-60.384563 -33.925115,-60.384917 -33.925404,-60.385210 -33.926475,-60.385606 -33.926540,-60.385515 -33.926169,-60.386916 -33.925269,-60.387302 -33.925186,-60.387116 -33.924161,-60.386918 -33.921794,-60.385315 -33.922184,-60.385291 -33.921825,-60.385192 -33.920598,-60.385060 -33.919357,-60.384687 -33.916928,-60.383464 -33.916076,-60.382283 -33.917035,-60.384835 -33.919356,-60.384385 -33.919655))"
"066232704",23,8,3,0,5,0,15,1,7,2,5,12,6,2,0,4,0,6,1,3,0,2,11,2,1,0,1,0,9,0,4,2,3,4,11,6,5,5,1,0,0,5,0,0,0,0,0,0,0,"06","Buenos Aires","06623","Pergamino","066232704",23,9,-33.965025,-60.742009,31.64525697403,"POLYGON((-60.748647 -33.958491,-60.736299 -33.955523,-60.709803 -33.945081,-60.706810 -33.943287,-60.688304 -33.958163,-60.716995 -33.983523,-60.713533 -33.986282,-60.723124 -33.989714,-60.723967 -33.989118,-60.728434 -33.990384,-60.728964 -33.990040,-60.731670 -33.990991,-60.732711 -33.989831,-60.734079 -33.990456,-60.733128 -33.991467,-60.736935 -33.992806,-60.736340 -33.993817,-60.741826 -33.995598,-60.761741 -33.980185,-60.769002 -33.974559,-60.770667 -33.973257,-60.797354 -33.952351,-60.777915 -33.935063,-60.755488 -33.952708,-60.748647 -33.958491))"
"066232301",517,119,23,5,42,49,398,99,154,79,66,279,64,15,2,21,26,215,51,85,38,41,238,55,8,3,21,23,183,48,69,41,25,48,347,128,219,96,24,8,5,42,47,48,6,42,41,66,106,"06","Buenos Aires","06623","Pergamino","066232301",517,181,-33.926005,-60.377178,0.65298496889244,"POLYGON((-60.377400 -33.924782,-60.375601 -33.926157,-60.372356 -33.923007,-60.370332 -33.924441,-60.369434 -33.925141,-60.369234 -33.925294,-60.369120 -33.926474,-60.369144 -33.926579,-60.369575 -33.927038,-60.370900 -33.928289,-60.371311 -33.928670,-60.372344 -33.928523,-60.372340 -33.929037,-60.385718 -33.927102,-60.385762 -33.927099,-60.385853 -33.927042,-60.385883 -33.926969,-60.385842 -33.926880,-60.385841 -33.926826,-60.385834 -33.926758,-60.385717 -33.926589,-60.385606 -33.926540,-60.385210 -33.926475,-60.384917 -33.925404,-60.384563 -33.925115,-60.383739 -33.924323,-60.382903 -33.923528,-60.382005 -33.922745,-60.381513 -33.922292,-60.381173 -33.921939,-60.380588 -33.922361,-60.380225 -33.922666,-60.379355 -33.923375,-60.378423 -33.924066,-60.377400 -33.924782))"
"066232404",23,5,2,2,1,0,18,4,10,4,0,14,5,2,2,1,0,9,2,6,1,0,9,0,0,0,0,0,9,2,4,3,0,2,16,8,8,2,1,5,2,1,0,0,0,2,0,2,2,"06","Buenos Aires","06623","Pergamino","066232404",23,8,-33.971702,-60.324373,29.566732246879,"POLYGON((-60.318461 -34.004337,-60.322104 -34.005887,-60.323771 -34.005649,-60.326833 -34.005710,-60.330076 -34.006040,-60.332038 -34.006720,-60.335277 -34.007077,-60.337247 -34.007109,-60.339854 -34.008210,-60.342155 -34.008456,-60.343397 -34.008990,-60.344810 -33.972993,-60.347435 -33.933222,-60.347440 -33.933186,-60.330953 -33.935818,-60.327916 -33.936398,-60.326339 -33.937094,-60.303998 -33.949670,-60.299773 -33.952218,-60.300409 -33.981120,-60.299780 -33.998885,-60.301409 -33.998970,-60.305472 -34.000166,-60.306295 -34.000416,-60.309739 -34.000747,-60.312223 -34.002410,-60.312875 -34.003012,-60.315313 -34.003988,-60.318461 -34.004337))"
"066232503",29,5,1,0,1,3,24,7,8,6,3,13,2,1,0,0,1,11,4,4,3,0,16,3,0,0,1,2,13,3,4,3,3,5,17,5,12,5,0,0,0,1,3,3,0,4,2,6,9,"06","Buenos Aires","06623","Pergamino","066232503",29,11,-34.00319,-60.47389,31.555464378104,"POLYGON((-60.470908 -33.997951,-60.469780 -33.998548,-60.468361 -33.998367,-60.467508 -33.998850,-60.466675 -33.999857,-60.465833 -34.001173,-60.463235 -34.001335,-60.460636 -34.001794,-60.458700 -34.002152,-60.456943 -34.001555,-60.455073 -34.001970,-60.453073 -34.001618,-60.448176 -34.001941,-60.444361 -34.001903,-60.441821 -34.001415,-60.438953 -34.000542,-60.437704 -34.000922,-60.435892 -34.002037,-60.431661 -34.002659,-60.429666 -34.003014,-60.426046 -34.003884,-60.424476 -34.004794,-60.422848 -34.006065,-60.421093 -34.006170,-60.419949 -34.006725,-60.418010 -34.006835,-60.416873 -34.008403,-60.415847 -34.008806,-60.450337 -34.040052,-60.457288 -34.034549,-60.465298 -34.041809,-60.467321 -34.039628,-60.473141 -34.026891,-60.474886 -34.024040,-60.475403 -34.023564,-60.477914 -34.022844,-60.485594 -34.022218,-60.485000 -34.021656,-60.488226 -34.019623,-60.491671 -34.012326,-60.495677 -34.006125,-60.502514 -33.995466,-60.509623 -33.984935,-60.513302 -33.980393,-60.517852 -33.976515,-60.530202 -33.965960,-60.534383 -33.962236,-60.541195 -33.955515,-60.550192 -33.948485,-60.542684 -33.942243,-60.540756 -33.944362,-60.539297 -33.947969,-60.537673 -33.950426,-60.537283 -33.952177,-60.535837 -33.953467,-60.535445 -33.954867,-60.534276 -33.955490,-60.533851 -33.956889,-60.532456 -33.957808,-60.527954 -33.963030,-60.524494 -33.965706,-60.520775 -33.967299,-60.517555 -33.968586,-60.512923 -33.968762,-60.507742 -33.968872,-60.503026 -33.969138,-60.499747 -33.970030,-60.496528 -33.971902,-60.493162 -33.974428,-60.489663 -33.976957,-60.488750 -33.978851,-60.487479 -33.979744,-60.485283 -33.980167,-60.481610 -33.982841,-60.479274 -33.986282,-60.477915 -33.987121,-60.476955 -33.988733,-60.475124 -33.990014,-60.474335 -33.991432,-60.473580 -33.992739,-60.472092 -33.993693,-60.470479 -33.996771,-60.470908 -33.997951))"
"066232403",51,16,1,4,7,4,35,11,9,12,3,26,10,1,2,5,2,16,5,4,6,1,25,6,0,2,2,2,19,6,5,6,2,4,31,8,23,7,1,0,4,7,4,4,0,6,3,8,11,"06","Buenos Aires","06623","Pergamino","066232403",51,16,-33.975697,-60.26284,38.810076921478,"POLYGON((-60.234415 -33.962338,-60.234561 -33.965759,-60.234699 -33.969181,-60.235133 -33.979445,-60.235359 -33.982862,-60.235633 -33.984140,-60.235871 -33.986071,-60.235887 -33.986162,-60.235886 -33.986316,-60.236005 -33.988917,-60.236038 -33.989748,-60.235899 -34.010026,-60.235911 -34.010836,-60.235933 -34.010837,-60.237024 -34.011433,-60.238331 -34.010603,-60.239763 -34.009366,-60.241930 -34.008006,-60.243508 -34.007918,-60.245436 -34.008206,-60.247363 -34.007788,-60.248347 -34.007416,-60.249488 -34.008567,-60.251416 -34.009054,-60.253588 -34.010163,-60.254725 -34.010365,-60.256209 -34.010156,-60.259070 -34.009903,-60.260060 -34.009283,-60.260898 -34.009363,-60.262179 -34.008910,-60.265784 -34.008696,-60.267258 -34.009260,-60.267335 -34.009246,-60.269989 -34.010103,-60.272801 -34.009110,-60.276605 -34.008855,-60.277933 -34.008072,-60.281189 -34.007324,-60.283063 -34.006048,-60.283109 -34.004813,-60.284198 -34.003797,-60.285029 -34.003242,-60.286210 -34.001349,-60.287539 -34.001060,-60.288929 -34.002371,-60.290704 -34.002242,-60.294504 -34.000876,-60.295927 -33.999435,-60.298449 -33.998810,-60.299780 -33.998885,-60.300409 -33.981120,-60.299773 -33.952218,-60.295304 -33.954859,-60.273214 -33.967098,-60.272296 -33.964805,-60.263208 -33.965172,-60.263202 -33.963174,-60.261774 -33.963261,-60.260594 -33.930838,-60.233015 -33.931327,-60.233660 -33.947608,-60.234125 -33.955490,-60.234415 -33.962338))"
"066232601",69,13,2,2,5,4,56,7,19,22,8,32,9,1,2,3,3,23,3,8,9,3,37,4,1,0,2,1,33,4,11,13,5,5,51,17,34,13,1,3,1,5,4,4,0,3,4,6,6,"06","Buenos Aires","06623","Pergamino","066232601",69,25,-34.02095,-60.658064,54.724256969963,"POLYGON((-60.613066 -33.966912,-60.630490 -33.995951,-60.632422 -33.999631,-60.632655 -34.003377,-60.632532 -34.035381,-60.634295 -34.046835,-60.634409 -34.047555,-60.637663 -34.068664,-60.660172 -34.062789,-60.661262 -34.068457,-60.666922 -34.080958,-60.668585 -34.079712,-60.670690 -34.074534,-60.671931 -34.070357,-60.673064 -34.066352,-60.675139 -34.063787,-60.678203 -34.062178,-60.680624 -34.059696,-60.682836 -34.057919,-60.686313 -34.055077,-60.688734 -34.052505,-60.690955 -34.051957,-60.695723 -34.051579,-60.700149 -34.047760,-60.703205 -34.045444,-60.707109 -34.042651,-60.715106 -34.035679,-60.704859 -34.028175,-60.702993 -34.026812,-60.675661 -34.002132,-60.652798 -33.983150,-60.646300 -33.988339,-60.645086 -33.979511,-60.642420 -33.971820,-60.638479 -33.963629,-60.623772 -33.950326,-60.623622 -33.950446,-60.610961 -33.960736,-60.613066 -33.966912))"
"066232502",49,14,3,2,5,4,35,6,14,11,4,21,6,0,1,2,3,15,4,5,5,1,28,8,3,1,3,1,20,2,9,6,3,0,34,15,19,14,1,0,2,5,3,4,0,1,3,4,7,"06","Buenos Aires","06623","Pergamino","066232502",49,17,-33.999563,-60.538106,54.089957293097,"POLYGON((-60.513302 -33.980393,-60.509623 -33.984935,-60.502514 -33.995466,-60.495677 -34.006125,-60.491671 -34.012326,-60.488226 -34.019623,-60.486247 -34.020870,-60.486936 -34.022192,-60.495978 -34.029718,-60.504633 -34.024044,-60.508599 -34.028246,-60.513081 -34.033019,-60.509839 -34.035161,-60.507340 -34.032692,-60.502641 -34.036023,-60.506031 -34.039057,-60.505061 -34.039733,-60.515957 -34.049936,-60.543183 -34.031072,-60.548858 -34.036045,-60.558330 -34.029212,-60.551280 -34.022846,-60.579242 -34.001532,-60.586969 -34.008609,-60.594147 -34.003355,-60.572376 -33.983219,-60.580039 -33.984219,-60.580769 -33.983585,-60.581179 -33.982532,-60.581327 -33.981225,-60.580341 -33.974598,-60.550192 -33.948485,-60.541195 -33.955515,-60.534383 -33.962236,-60.530202 -33.965960,-60.517852 -33.976515,-60.513302 -33.980393))"
"066232602",81,19,4,3,6,6,62,16,23,20,3,36,9,2,1,2,4,27,7,12,7,1,45,10,2,2,4,2,35,9,11,13,2,9,53,16,37,13,1,2,3,6,4,6,2,12,6,10,14,"06","Buenos Aires","06623","Pergamino","066232602",81,26,-34.050919,-60.595564,115.72848037749,"POLYGON((-60.606977 -33.971324,-60.602602 -33.967420,-60.583539 -33.982745,-60.585429 -33.984331,-60.580039 -33.984219,-60.572376 -33.983219,-60.594147 -34.003355,-60.586969 -34.008609,-60.579242 -34.001532,-60.551280 -34.022846,-60.558330 -34.029212,-60.548858 -34.036045,-60.543183 -34.031072,-60.515957 -34.049936,-60.586547 -34.115486,-60.588020 -34.115429,-60.589905 -34.115990,-60.591508 -34.115962,-60.592947 -34.115458,-60.593997 -34.115077,-60.595466 -34.115367,-60.596097 -34.114967,-60.597094 -34.114867,-60.597689 -34.114826,-60.598404 -34.114560,-60.600543 -34.114155,-60.601810 -34.113455,-60.603634 -34.113018,-60.606815 -34.112902,-60.607588 -34.112868,-60.611538 -34.112682,-60.615231 -34.112462,-60.617016 -34.112653,-60.618963 -34.112014,-60.620868 -34.112435,-60.622975 -34.112190,-60.624442 -34.112084,-60.628209 -34.110575,-60.628955 -34.109982,-60.630781 -34.109688,-60.631489 -34.108927,-60.631480 -34.107573,-60.632579 -34.105978,-60.634066 -34.102538,-60.635913 -34.097538,-60.637750 -34.095908,-60.641316 -34.094732,-60.646349 -34.094012,-60.647899 -34.094102,-60.650803 -34.094917,-60.651953 -34.094315,-60.653582 -34.094039,-60.655673 -34.092578,-60.657096 -34.091709,-60.657721 -34.090386,-60.659265 -34.089697,-60.660588 -34.086339,-60.663530 -34.083474,-60.666922 -34.080958,-60.661262 -34.068457,-60.660172 -34.062789,-60.637663 -34.068664,-60.634409 -34.047555,-60.634295 -34.046835,-60.632532 -34.035381,-60.632655 -34.003377,-60.632422 -33.999631,-60.630490 -33.995951,-60.613066 -33.966912,-60.606977 -33.971324))"
"066232701",393,80,11,9,33,27,313,67,103,84,59,201,39,4,6,17,12,162,29,56,39,38,192,41,7,3,16,15,151,38,47,45,21,77,228,45,183,34,7,4,9,33,21,27,4,48,21,60,76,"06","Buenos Aires","06623","Pergamino","066232701",393,143,-33.994074,-60.727916,1.1071054296663,"POLYGON((-60.722605 -33.990156,-60.719261 -33.992871,-60.727961 -34.000580,-60.736340 -33.993817,-60.736935 -33.992806,-60.733128 -33.991467,-60.734079 -33.990456,-60.732711 -33.989831,-60.731670 -33.990991,-60.728964 -33.990040,-60.728434 -33.990384,-60.723967 -33.989118,-60.723124 -33.989714,-60.722605 -33.990156))"
"066232504",236,71,15,6,31,19,165,58,59,27,21,119,41,7,2,20,12,78,29,31,12,6,117,30,8,4,11,7,87,29,28,15,15,38,123,28,95,22,5,1,6,30,12,19,2,44,13,47,58,"06","Buenos Aires","06623","Pergamino","066232504",236,76,-34.064604,-60.423815,100.71593267167,"POLYGON((-60.312875 -34.003012,-60.338031 -34.026124,-60.353049 -34.039491,-60.362035 -34.047707,-60.377281 -34.061501,-60.390925 -34.073713,-60.410740 -34.091632,-60.412154 -34.092907,-60.412248 -34.092839,-60.412986 -34.093493,-60.413308 -34.093783,-60.413584 -34.094025,-60.413602 -34.094044,-60.413505 -34.094116,-60.414260 -34.094798,-60.409790 -34.098000,-60.409948 -34.098151,-60.408945 -34.098803,-60.415071 -34.104370,-60.441616 -34.128125,-60.441649 -34.128158,-60.449452 -34.134866,-60.506663 -34.093209,-60.474344 -34.062821,-60.468255 -34.067645,-60.462689 -34.062916,-60.469418 -34.058351,-60.460942 -34.049829,-60.462836 -34.047520,-60.465298 -34.041809,-60.457288 -34.034549,-60.450337 -34.040052,-60.415847 -34.008806,-60.413743 -34.009165,-60.411809 -34.010233,-60.410491 -34.010434,-60.409120 -34.010399,-60.407897 -34.011580,-60.405917 -34.011746,-60.404930 -34.012574,-60.403230 -34.012461,-60.402237 -34.012937,-60.401581 -34.013960,-60.400400 -34.014122,-60.397330 -34.013897,-60.394976 -34.014927,-60.391909 -34.015840,-60.390922 -34.016474,-60.389422 -34.018484,-60.388809 -34.018564,-60.387481 -34.018252,-60.386072 -34.018529,-60.385366 -34.019397,-60.384049 -34.020074,-60.382538 -34.020077,-60.378196 -34.021507,-60.375458 -34.021278,-60.370683 -34.020271,-60.368508 -34.019334,-60.366149 -34.019298,-60.363786 -34.018915,-60.361286 -34.018885,-60.359625 -34.017986,-60.355749 -34.016462,-60.353100 -34.014859,-60.350351 -34.014184,-60.348707 -34.014086,-60.347710 -34.012474,-60.345528 -34.010870,-60.343397 -34.008990,-60.342155 -34.008456,-60.339854 -34.008210,-60.337247 -34.007109,-60.335277 -34.007077,-60.332038 -34.006720,-60.330076 -34.006040,-60.326833 -34.005710,-60.323771 -34.005649,-60.322104 -34.005887,-60.318461 -34.004337,-60.315313 -34.003988,-60.312875 -34.003012))"
"066232505",35,9,0,2,5,2,26,5,11,8,2,14,5,0,0,4,1,9,2,4,3,0,21,4,0,2,1,1,17,3,7,5,2,4,22,9,13,6,2,1,2,5,2,2,0,3,2,4,5,"06","Buenos Aires","06623","Pergamino","066232505",35,13,-34.100336,-60.509845,88.780190548703,"POLYGON((-60.466053 -34.060634,-60.462689 -34.062916,-60.468255 -34.067645,-60.474344 -34.062821,-60.506663 -34.093209,-60.449452 -34.134866,-60.495855 -34.176902,-60.496716 -34.175829,-60.496489 -34.175117,-60.496201 -34.174829,-60.495148 -34.174625,-60.494034 -34.174309,-60.494120 -34.172378,-60.493863 -34.172038,-60.494181 -34.171481,-60.495036 -34.171240,-60.495154 -34.170260,-60.494837 -34.169841,-60.495086 -34.168727,-60.496576 -34.168407,-60.498343 -34.166628,-60.498723 -34.165858,-60.498617 -34.164328,-60.499308 -34.162950,-60.500851 -34.160486,-60.501561 -34.156891,-60.502382 -34.155304,-60.503425 -34.154824,-60.504662 -34.154155,-60.507254 -34.152534,-60.509412 -34.151313,-60.510798 -34.149220,-60.512759 -34.147440,-60.513601 -34.144845,-60.515442 -34.143677,-60.521578 -34.141477,-60.524417 -34.140303,-60.527450 -34.139930,-60.530099 -34.139842,-60.533040 -34.139226,-60.537253 -34.137889,-60.540403 -34.137750,-60.542555 -34.136226,-60.544076 -34.135169,-60.545254 -34.134241,-60.547053 -34.133614,-60.548514 -34.132343,-60.549814 -34.132032,-60.551311 -34.130843,-60.552350 -34.130507,-60.555165 -34.130578,-60.556201 -34.129872,-60.557081 -34.128719,-60.558114 -34.128347,-60.560480 -34.126809,-60.563429 -34.124870,-60.565307 -34.124162,-60.568259 -34.122295,-60.571260 -34.120556,-60.572243 -34.119267,-60.574191 -34.118597,-60.575096 -34.117936,-60.578076 -34.116389,-60.580286 -34.115938,-60.584375 -34.116209,-60.585397 -34.116177,-60.586104 -34.115781,-60.586547 -34.115486,-60.515957 -34.049936,-60.505061 -34.039733,-60.506031 -34.039057,-60.502641 -34.036023,-60.495978 -34.029718,-60.486936 -34.022192,-60.486247 -34.020870,-60.485000 -34.021656,-60.485594 -34.022218,-60.477914 -34.022844,-60.475403 -34.023564,-60.474886 -34.024040,-60.473141 -34.026891,-60.467321 -34.039628,-60.465298 -34.041809,-60.462836 -34.047520,-60.460942 -34.049829,-60.469418 -34.058351,-60.466053 -34.060634))"
"066232506",337,95,18,7,36,34,242,53,111,44,34,156,43,6,4,18,15,113,23,56,23,11,181,52,12,3,18,19,129,30,55,21,23,25,213,77,136,63,12,2,6,36,26,33,8,29,29,53,73,"06","Buenos Aires","06623","Pergamino","066232506",337,102,-34.028846,-60.502252,0.56862496545859,"POLYGON((-60.495978 -34.029718,-60.500076 -34.033595,-60.508403 -34.028038,-60.504633 -34.024044,-60.495978 -34.029718))"
"066232501",358,104,22,14,31,37,254,51,108,54,41,186,50,10,8,15,17,136,22,58,34,22,172,54,12,6,16,20,118,29,50,20,19,29,221,83,138,60,16,7,14,30,34,37,3,26,31,52,71,"06","Buenos Aires","06623","Pergamino","066232501",358,118,-34.032269,-60.50681,0.47745628402778,"POLYGON((-60.508403 -34.028038,-60.500076 -34.033595,-60.502641 -34.036023,-60.507340 -34.032692,-60.509839 -34.035161,-60.513081 -34.033019,-60.508403 -34.028038))"
